B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BAI,Emissivity,LST_Celsius,LS_B2,LS_B3,LS_B4,LS_B5,LS_B6,LS_B7,LS_NDSI,LS_NDVI,LS_NDWI,LS_Thermal_K,NDSI,NDVI,NDWI,SAR_contrast,SAR_entropy,VH,VH_lin,VV,VV_VH_ratio,VV_lin,aspect,elevation,glacier_mask,is_melt_season,latitude,longitude,multiclass_mask,season,slope,year
0.2070000022649765,0.10050000250339508,0.05620000138878822,0.09769999980926514,0.05990000069141388,0.15850000083446503,0.40230000019073486,0.4341999888420105,0.43290001153945923,0.43070000410079956,7.100190277478768,0.99,1.4280548000000408,0.004599999999999993,0.006964999999999999,-0.00015750000000000486,0.034135,0.0144725,0.007294999999999996,-0.45136573910713196,0.9048210978507996,-0.6555598974227905,274.5780548,-0.3232298195362091,0.7316097021102905,-0.6222606897354126,8336887.927132934,4.321434091509209,-22.237071512946862,0.005975509993731974,-16.11555627962157,3.8544613752833334,0.024461315944790833,303,3478,0,1,30.042313131044953,81.61441392928987,0,winter,48,2025
0.0856499969959259,0.07259999960660934,0.08269999921321869,0.11345000565052032,0.1229500025510788,0.12205000221729279,0.12049999833106995,0.12234999984502792,0.12125000357627869,0.1145000010728836,236.25765608322578,0.986,15.63334592000001,-0.055817500000000006,-0.040101250000000005,0.00266124999999999,0.060067499999999996,0.08325000000000002,0.07893250000000002,-0.029749153181910515,0.07889954000711441,-0.30447396636009216,288.78334592,0.12586945295333862,-0.01000501774251461,-0.035718731582164764,6861700.010912698,4.353741458929681,-14.536059377962362,0.035188181325793266,-5.987209044830842,8.517376590967483,0.2573606222867965,192,5614,0,1,28.12000825455759,90.51069968251072,3,winter,19,2025
0.3228999972343445,0.24240000545978546,0.07660000026226044,0.11834999918937683,0.1448500007390976,0.19009999930858612,0.2716499865055084,0.3034999966621399,0.32600000500679016,0.3273000121116638,13.293867230955467,0.9892729830797141,16.467342799999983,0.034355,0.05685000000000001,0.060535000000000005,0.16266999999999998,0.14080749999999997,0.10247250000000002,-0.435091108083725,0.44547373056411743,-0.4792720377445221,289.61734279999996,-0.4751879572868347,0.37412282824516296,-0.4677557945251465,5865819.530257937,4.353741458929681,-19.062065791086063,0.012412318959832191,-12.118489056830036,5.142151584829641,0.06140743941068649,340,854,0,1,34.284427397242574,72.87120110048298,0,winter,13,2025
0.39820000529289246,0.39590001106262207,0.19689999520778656,0.2583000063896179,0.329800009727478,0.34310001134872437,0.35120001435279846,0.3547999858856201,0.36730000376701355,0.3553999960422516,6.766115620522268,0.986,5.668108610000047,0.1608,0.21668,0.27726249999999997,0.31524,0.35242,0.35120999999999997,-0.2445305585861206,0.06057547405362129,-0.18136166036128998,278.81810861,-0.21296921372413635,0.05587436258792877,-0.17144261300563812,5867031.933984581,3.928544536174103,-19.543762609902654,0.011107689701020721,-12.269431933331248,6.458207225756519,0.05930028855800628,53,1558,0,1,40.832337334718176,93.94271322548936,0,winter,2,2025
0.18440000712871552,0.1501999944448471,0.4713999927043915,0.4749999940395355,0.4887000024318695,0.4724999964237213,0.4189000129699707,0.45170000195503235,0.4797999858856201,0.4440999925136566,3.0551168743437853,0.986,17.947345460000008,0.34703,0.349945,0.4197125,0.4556275,0.31177499999999997,0.237195,0.057683009654283524,0.038059428334236145,-0.11668966710567474,291.09734546,0.4221556782722473,-0.007340386509895325,-0.008410648442804813,5010719.915963901,3.972364166548143,-24.985194788883668,0.0031732501229271297,-11.467710896081268,19.432490621278852,0.07141712307929993,90,5016,1,1,29.998116019066273,97.75309716613913,1,winter,20,2025
0.28554999828338623,0.2138500064611435,0.1855500042438507,0.21000000834465027,0.2505500018596649,0.2660500109195709,0.27845001220703125,0.2913999855518341,0.31154999136924744,0.3204500079154968,11.833735090992988,0.9862313721480339,-0.9850673199999846,0.059283749999999996,0.088805,0.12175,0.19692125000000002,0.24171874999999998,0.17547125,-0.4637497365474701,0.21735291182994843,-0.35081347823143005,272.16493268,-0.14729726314544678,0.11395522952079773,-0.19747763872146606,7419065.510714285,2.2426924770566083,-28.59551122081621,0.0013863237109035258,-21.014772965564866,5.325369204595245,0.008115161908790466,316,4518,0,1,33.20348461586155,99.2102543885094,0,winter,6,2025
0.4268999993801117,0.4120999872684479,0.19009999930858612,0.2630000114440918,0.31690001487731934,0.33180001378059387,0.334199994802475,0.3359000086784363,0.34860000014305115,0.3352000117301941,7.7032043890524395,0.986,11.25828032000004,0.16330250000000002,0.24418,0.2916725,0.3168625,0.39411,0.37101,-0.23340697586536407,0.040493518114089966,-0.13033531606197357,284.40828032,-0.23531946539878845,0.0476333349943161,-0.13991163671016693,10598088,0.980970317184201,-27.035046400679313,0.002424139936920255,-21.591485370850094,4.311559524728778,0.006932154763489962,0,804,0,1,40.4213580922335,89.55183794824154,0,winter,0,2025
0.19979999959468842,0.14880000054836273,0.061149999499320984,0.09109999984502792,0.10175000131130219,0.1339000016450882,0.20730000734329224,0.2219499945640564,0.24300000071525574,0.2337000072002411,29.31064333703589,0.9869673819090925,26.174519600000053,0.06047999999999998,0.10406749999999998,0.12378499999999998,0.21813749999999998,0.2125825,0.17496250000000002,-0.34269699454307556,0.2725536525249481,-0.35081562399864197,299.32451960000003,-0.38431063294410706,0.3690735101699829,-0.43184465169906616,8745856.85019841,4.353741458929681,-18.812720967606243,0.013144010677933693,-12.032809493053136,5.25129762401505,0.06262086331844328,270,447,0,1,33.32826060882575,72.52705651513678,0,winter,1,2025
0.2289000004529953,0.1589999943971634,0.06629999727010727,0.08780000358819962,0.11969999969005585,0.13449999690055847,0.17000000178813934,0.18150000274181366,0.21899999678134918,0.2071000039577484,39.48104696271083,0.9874297092473462,24.13396166000001,0.037325,0.05107499999999998,0.06405499999999997,0.11878,0.114765,0.084625,-0.3780789077281952,0.3072282075881958,-0.3937109708786011,297.28396166,-0.42724835872650146,0.24589088559150696,-0.39469146728515625,10825325.9156746,4.353741458929681,-24.706498931915505,0.0033833747729659085,-17.440860963373105,4.612263129344199,0.018026603385806094,266,1450,0,1,33.558408984617174,71.02058178366835,0,winter,42,2025
0.28679999709129333,0.2584500014781952,0.1370999962091446,0.17715001106262207,0.20804999768733978,0.2160000056028366,0.22075000405311584,0.22885000705718994,0.23225000500679016,0.23045000433921814,24.08754467174407,0.986,10.287562640000033,0.12197000000000002,0.16723500000000002,0.194075,0.21678999999999998,0.2627975,0.23650749999999998,-0.22388042509555817,0.0574205256998539,-0.1334889531135559,283.43756264,-0.23347942531108856,0.05589480325579643,-0.1365036815404892,5585435.800618508,3.750360902850369,-28.82458835217392,0.0013177418150007725,-17.876298266619983,11.901936092866162,0.016558777075260878,0,4825,0,1,31.552021797536224,82.72365364212065,0,winter,2,2025
